date,price_eur,wind_mwh,consumption
2021-11-04,167.37541675,10343.590927000003,67931.485273
2021-11-05,88.99833370833333,49996.67837900001,72333.417478
2021-11-06,70.64625008333333,48775.555545999996,65953.482853
2021-11-07,35.407500416666664,43609.02372,64750.167516999994
2021-11-08,175.22416462500001,11722.722601,67023.05304900001
2021-11-09,83.392083125,67531.31768000001,71716.230473
2021-11-10,152.588332125,29781.91582,69985.266817
2021-11-11,178.07708175,30864.854637999997,66768.57486399998
2021-11-12,146.54083258333333,31763.159583000004,65881.07929199998
2021-11-13,143.06416725,24424.654816000002,57752.56900600002
2021-11-14,143.31750008333333,21146.856492,56240.078053000005
2021-11-15,218.075832625,7244.486316999999,66062.53394700002
2021-11-16,235.14749974999998,9951.928648999998,67709.706732
2021-11-17,93.27874979166667,49838.802999,70074.36747099999
2021-11-18,83.54875029166666,55885.110444000005,78527.186129
2021-11-19,57.290416875,62826.36793900001,75042.035513
2021-11-20,86.26708275,57670.272554,63944.69876000001
2021-11-21,92.797083,37865.55141099999,59794.535324000004
2021-11-22,169.88708308333335,36811.59159200001,70658.903457
2021-11-23,137.76791670833333,55922.27763199999,73064.68889100001
2021-11-24,198.56249991666667,46176.781371000005,71552.35711299999
2021-11-25,124.943750375,51845.938979000006,71097.09753000001
2021-11-26,164.44666566666666,42234.846488999996,70429.33007699999
2021-11-27,175.29833295833333,46306.281838,62763.128455
2021-11-28,198.46999929166668,19892.049689999996,60448.152059999986
2021-11-29,265.4108327916667,25516.685093999997,72235.461875
2021-11-30,123.617917,50384.546772,80909.42865999999
2021-12-01,91.00416625,69600.35939099999,81721.18786499997
2021-12-02,175.699583875,50358.43846000001,79385.493458
2021-12-03,149.44291625,34684.436872,80635.184023
2021-12-04,186.40333241666667,33196.025715,65208.72600700001
2021-12-05,120.83833279166667,79842.29044700004,70747.60537700001
2021-12-06,232.6379185,51626.10132900001,79867.84613199999
2021-12-07,175.74499866666667,71516.910894,79956.400325
